entry_ts,exit_ts,side,entry,exit,qty,notional,pnl,reason
2025-12-05 09:13:00+00:00,2025-12-05 09:18:00+00:00,LONG,3141.53,3128.88,2.078685292673921,6503.956838541579,-32.799325790866874,STOP
2025-12-05 09:26:00+00:00,2025-12-05 10:26:00+00:00,LONG,3120.75,3140.47,1.072310712048578,3367.5596218671976,17.778407619730544,TIME
2025-12-05 15:16:00+00:00,2025-12-05 15:46:00+00:00,SHORT,3144.78,3118.5,0.7745570513873908,2415.4561647515784,17.93990314570921,EMA
2025-12-05 16:08:00+00:00,2025-12-05 16:36:00+00:00,LONG,3062.4,3032.47,0.8595893148967727,2606.678809745016,-28.334187004605674,STOP
2025-12-05 16:46:00+00:00,2025-12-05 17:07:00+00:00,LONG,3013.92,3016.45,0.6934113153836559,2091.6405622890284,-0.33730993436855594,TRAIL
2025-12-06 01:27:00+00:00,2025-12-06 01:32:00+00:00,SHORT,3024.99,3020.0,3.1749125827841485,9588.236000008128,6.254577788084079,EMA
2025-12-06 02:16:00+00:00,2025-12-06 02:20:00+00:00,LONG,3020.02,3022.58,3.2747299306002295,9898.133193633641,-1.5148245712972308,EMA
2025-12-06 03:09:00+00:00,2025-12-06 03:32:00+00:00,SHORT,3043.32,3037.96,2.6879099970436933,8165.763054618858,6.241434529535679,TRAIL
2025-12-06 03:33:00+00:00,2025-12-06 04:25:00+00:00,SHORT,3038.55,3030.81,3.12908726254062,9483.668966180736,14.735466445884402,EMA
2025-12-06 08:26:00+00:00,2025-12-06 09:17:00+00:00,LONG,3015.01,3026.0,2.2698120203794767,6868.451173668296,18.076782930301654,EMA
2025-12-06 14:21:00+00:00,2025-12-06 14:45:00+00:00,SHORT,3052.91,3056.92,1.6014525676485574,4895.512383096228,-11.317337179367293,TRAIL
2025-12-06 23:22:00+00:00,2025-12-06 23:52:00+00:00,LONG,3031.51,3038.58,2.6104575590534016,7932.0841297884845,10.523850812718305,EMA
2025-12-07 03:12:00+00:00,2025-12-07 03:27:00+00:00,SHORT,3053.7,3051.0,4.662217134996048,14224.424478872943,-1.6364382143844622,TRAIL
2025-12-07 07:21:00+00:00,2025-12-07 07:44:00+00:00,LONG,3036.94,3031.29,3.3936753224107923,10287.21406807061,-29.461479639691895,STOP
2025-12-07 07:53:00+00:00,2025-12-07 08:06:00+00:00,LONG,3035.09,3030.66,4.15578067762632,12594.758268454983,-31.00486667034079,STOP
2025-12-07 08:07:00+00:00,2025-12-07 08:13:00+00:00,LONG,3031.35,3027.21,4.205427337534968,12730.711690459231,-30.141180867853464,STOP
2025-12-07 08:15:00+00:00,2025-12-07 08:37:00+00:00,LONG,3027.47,3040.53,1.5542971083899793,4725.886986972984,15.573233248600769,EMA
2025-12-07 10:54:00+00:00,2025-12-07 11:28:00+00:00,SHORT,3037.95,3035.79,3.8794214617152294,11777.108879260477,-3.3975585219561477,EMA
2025-12-07 14:07:00+00:00,2025-12-07 14:18:00+00:00,LONG,3029.01,3016.95,1.7195382806949424,5187.761015942606,-25.9253926811243,STOP
2025-12-07 14:19:00+00:00,2025-12-07 14:24:00+00:00,LONG,3015.78,2968.63,1.4856684628030226,4410.399968730937,-74.45966798989359,STOP
2025-12-07 14:31:00+00:00,2025-12-07 15:31:00+00:00,LONG,2936.29,2965.17,0.3056057285309043,906.1729380679815,7.919720501904568,TIME
2025-12-07 22:14:00+00:00,2025-12-07 23:14:00+00:00,LONG,3041.89,3031.48,0.490721150784822,1487.6113541811721,-6.5960185338510975,TIME
2025-12-08 01:31:00+00:00,2025-12-08 02:03:00+00:00,SHORT,3114.16,3103.23,0.8191484353825094,2542.0059991320645,6.411286399598629,TRAIL
2025-12-08 08:57:00+00:00,2025-12-08 09:02:00+00:00,SHORT,3141.0,3149.61,1.8211160564883924,5735.805342676405,-21.415614589041695,STOP
2025-12-08 09:03:00+00:00,2025-12-08 09:05:00+00:00,SHORT,3156.0,3174.0,1.039081047610319,3298.0432451151523,-22.001502102100893,STOP
2025-12-08 09:06:00+00:00,2025-12-08 09:33:00+00:00,SHORT,3178.17,3161.22,0.6467848083529981,2044.6290718616647,8.918373429721829,TRAIL
2025-12-08 15:27:00+00:00,2025-12-08 16:27:00+00:00,LONG,3103.0,3113.23,0.5575276563894087,1735.711825701199,3.967796099162462,TIME
2025-12-09 00:33:00+00:00,2025-12-09 01:07:00+00:00,LONG,3119.38,3110.71,1.5388787704867395,4787.005580140805,-18.129084520260946,STOP
2025-12-09 01:09:00+00:00,2025-12-09 01:28:00+00:00,LONG,3111.98,3110.18,1.20319747097538,3742.1607102782073,-5.90791615803411,TRAIL
2025-12-09 01:31:00+00:00,2025-12-09 01:53:00+00:00,LONG,3109.09,3099.98,1.5052077957986572,4666.114062819921,-18.37855708254588,STOP
2025-12-09 03:01:00+00:00,2025-12-09 03:19:00+00:00,LONG,3100.74,3092.0,1.4264941516165888,4410.719916798493,-16.878278801927166,STOP
2025-12-09 03:29:00+00:00,2025-12-09 03:33:00+00:00,LONG,3100.31,3109.51,1.3037820612880142,4054.1233573956933,7.940671606454393,EMA
2025-12-09 03:34:00+00:00,2025-12-09 03:56:00+00:00,SHORT,3113.3,3125.54,1.0940124130824571,3419.379557585743,-16.81009149371478,STOP
2025-12-09 03:58:00+00:00,2025-12-09 04:33:00+00:00,SHORT,3125.77,3113.49,0.7145684343738288,2224.801674738572,6.550098699372189,EMA
2025-12-09 12:21:00+00:00,2025-12-09 12:22:00+00:00,SHORT,3126.21,3133.83,1.9107688005006582,5988.024590072978,-20.548082849887784,STOP
2025-12-09 12:25:00+00:00,2025-12-09 13:25:00+00:00,SHORT,3132.5,3134.67,1.1373609273331489,3565.251178083402,-6.033324390396418,TIME
2025-12-09 13:49:00+00:00,2025-12-09 14:32:00+00:00,LONG,3111.69,3097.33,0.9294502338752931,2878.8140928889616,-16.22571945133829,STOP
2025-12-09 14:35:00+00:00,2025-12-09 15:00:00+00:00,LONG,3114.44,3119.17,0.6408723833051398,1998.989911833893,1.0323364611994301,EMA
2025-12-09 15:12:00+00:00,2025-12-09 15:39:00+00:00,SHORT,3131.0,3165.77,0.3466315775270903,1097.3558491879367,-13.149735799804859,STOP
2025-12-09 15:40:00+00:00,2025-12-09 15:44:00+00:00,SHORT,3175.0,3212.9,0.46670334814637193,1499.4711872594785,-19.187528082007017,STOP
2025-12-09 15:46:00+00:00,2025-12-09 15:51:00+00:00,SHORT,3213.78,3245.45,0.323500615996002,1049.9050741842245,-11.295169582777483,STOP
2025-12-09 15:54:00+00:00,2025-12-09 16:13:00+00:00,SHORT,3248.2,3290.69,0.25134766170019396,827.1072368802113,-11.506869382521511,STOP
2025-12-10 00:57:00+00:00,2025-12-10 01:30:00+00:00,LONG,3307.88,3294.0,0.8405932789066793,2768.914260718602,-14.436348971943403,STOP
2025-12-10 01:33:00+00:00,2025-12-10 02:01:00+00:00,LONG,3289.26,3294.61,0.8961811041552491,2952.5672275609254,1.842001679669576,TRAIL
2025-12-10 04:42:00+00:00,2025-12-10 05:15:00+00:00,SHORT,3319.59,3329.41,1.3340150317443493,4441.482986839954,-17.541510598569076,STOP
2025-12-10 05:18:00+00:00,2025-12-10 05:30:00+00:00,SHORT,3327.69,3313.65,0.41205680998410343,1365.4120484038244,4.419865563772973,EMA
2025-12-10 08:13:00+00:00,2025-12-10 08:38:00+00:00,SHORT,3328.59,3327.61,1.229150150926685,4090.132333725146,-2.885565185816972,TRAIL
2025-12-10 09:24:00+00:00,2025-12-10 09:45:00+00:00,LONG,3314.34,3321.8,0.7352338660480155,2442.299856238298,3.042544784479924,EMA
2025-12-10 09:51:00+00:00,2025-12-10 09:59:00+00:00,SHORT,3337.53,3346.12,1.0870584016527034,3637.427858938144,-12.975259529134531,STOP
2025-12-10 10:02:00+00:00,2025-12-10 10:03:00+00:00,SHORT,3354.84,3368.92,0.5807635475285128,1956.5459305397574,-10.133696679741176,STOP
2025-12-10 10:04:00+00:00,2025-12-10 10:26:00+00:00,SHORT,3369.2,3323.48,0.18164534748983202,603.694679475507,7.701130607759576,EMA
2025-12-10 16:34:00+00:00,2025-12-10 16:50:00+00:00,SHORT,3346.65,3363.77,0.6147556420274696,2067.8965859827413,-12.592513177492952,STOP
2025-12-10 16:57:00+00:00,2025-12-10 17:17:00+00:00,SHORT,3350.89,3371.23,0.5347169042605261,1802.6536691502133,-12.678795501809393,STOP
2025-12-10 17:25:00+00:00,2025-12-10 17:46:00+00:00,SHORT,3378.08,3371.1,0.46870190851939497,1580.0410038097323,1.6914983176556533,TRAIL
2025-12-10 18:39:00+00:00,2025-12-10 19:00:00+00:00,SHORT,3425.87,3402.8,0.1302407523321153,443.18323203572197,2.56147092426614,TRAIL
2025-12-10 21:22:00+00:00,2025-12-10 21:58:00+00:00,LONG,3357.0,3338.11,0.411875136891872,1374.884513210127,-9.155205849097536,STOP
2025-12-11 01:25:00+00:00,2025-12-11 01:48:00+00:00,LONG,3251.41,3258.95,0.4418510385700371,1439.9704421478223,1.8915863886702413,TRAIL
2025-12-11 03:17:00+00:00,2025-12-11 03:28:00+00:00,LONG,3170.31,3172.09,0.370299972486976,1174.6248397262118,-0.5154908886993205,TRAIL
2025-12-11 09:38:00+00:00,2025-12-11 09:44:00+00:00,SHORT,3205.99,3197.96,1.2776560472235556,4085.892932779042,6.173685126425785,EMA
2025-12-11 09:45:00+00:00,2025-12-11 09:54:00+00:00,SHORT,3200.31,3195.0,1.092741462420317,3491.3089724329125,2.311148193018911,EMA
2025-12-11 10:29:00+00:00,2025-12-11 10:41:00+00:00,LONG,3193.6,3187.24,1.3197865480353277,4206.476477360117,-12.600318922864968,STOP
2025-12-11 14:33:00+00:00,2025-12-11 14:41:00+00:00,LONG,3167.17,3192.88,0.39584317915890344,1263.8797698728797,8.913248366302541,EMA
2025-12-11 14:50:00+00:00,2025-12-11 15:20:00+00:00,LONG,3161.36,3189.56,0.35954760299027344,1146.7986525936565,8.99244375173199,EMA
2025-12-11 18:53:00+00:00,2025-12-11 19:08:00+00:00,SHORT,3199.76,3189.3,0.30532658480988306,973.7780769341601,2.2199380001772275,EMA
2025-12-11 21:22:00+00:00,2025-12-11 21:30:00+00:00,SHORT,3247.08,3266.68,0.3768508202525134,1231.0510375024803,-8.617327114451708,STOP
2025-12-11 21:31:00+00:00,2025-12-11 21:44:00+00:00,SHORT,3262.72,3265.08,0.4247627184159486,1386.8842566455453,-2.3893242721072383,TRAIL
2025-12-11 21:45:00+00:00,2025-12-11 22:14:00+00:00,SHORT,3267.73,3260.99,0.37507865552525144,1223.1277448812896,1.3049023933589938,TRAIL
2025-12-12 06:16:00+00:00,2025-12-12 06:54:00+00:00,SHORT,3261.37,3253.97,0.746298192173009,2428.431928385206,3.0941746936951287,TRAIL
2025-12-12 08:36:00+00:00,2025-12-12 09:00:00+00:00,LONG,3236.0,3245.51,1.0467276209375147,3397.1649610289137,6.557214714087079,EMA
2025-12-12 09:57:00+00:00,2025-12-12 10:18:00+00:00,SHORT,3250.45,3244.66,1.124892421371139,3649.89344392608,2.863233675812774,EMA
2025-12-12 11:18:00+00:00,2025-12-12 11:46:00+00:00,LONG,3231.25,3236.65,1.1158175254260079,3611.5107936700883,2.413903843630456,TRAIL
2025-12-12 14:22:00+00:00,2025-12-12 14:26:00+00:00,LONG,3234.89,3226.87,1.1108512724147817,3584.5726454170863,-12.493599850183616,STOP
2025-12-12 14:27:00+00:00,2025-12-12 14:36:00+00:00,LONG,3224.7,3240.0,0.4013017514981819,1300.2176748541094,4.839699123068147,EMA
2025-12-12 14:39:00+00:00,2025-12-12 15:04:00+00:00,LONG,3235.65,3213.02,0.36638167535721955,1177.1916505562535,-9.468408963890171,STOP
2025-12-12 15:08:00+00:00,2025-12-12 15:26:00+00:00,LONG,3204.58,3177.6,0.4107303146522845,1305.1366478390992,-12.386640537157742,STOP
2025-12-12 15:31:00+00:00,2025-12-12 15:35:00+00:00,LONG,3155.6,3112.8,0.25862137790624773,805.036625146568,-11.8740315995339,STOP
2025-12-12 15:39:00+00:00,2025-12-12 15:52:00+00:00,LONG,3122.13,3084.8,0.16573750965976092,511.2670697984305,-6.698248305397294,STOP
2025-12-12 15:53:00+00:00,2025-12-12 16:53:00+00:00,LONG,3078.92,3063.69,0.16680366559136392,511.0347222356057,-3.0514545491920817,TIME
2025-12-13 03:38:00+00:00,2025-12-13 04:12:00+00:00,SHORT,3090.44,3086.92,1.4478759924598055,4469.477358644022,0.6270461348144662,EMA
2025-12-13 05:45:00+00:00,2025-12-13 05:56:00+00:00,LONG,3084.56,3087.73,1.431925774155029,4421.400170631708,0.11780453343983854,EMA
2025-12-13 06:54:00+00:00,2025-12-13 07:17:00+00:00,SHORT,3093.0,3091.8,1.4071694534239636,4350.686516096211,-2.6620831719877103,TRAIL
2025-12-13 07:19:00+00:00,2025-12-13 07:43:00+00:00,SHORT,3092.51,3093.0,1.3733692841959761,4247.8311960181545,-4.920782145273883,TRAIL
2025-12-13 08:17:00+00:00,2025-12-13 08:20:00+00:00,SHORT,3109.94,3117.9,0.8143658591506026,2539.1113122456636,-9.021463551084489,STOP
2025-12-13 08:22:00+00:00,2025-12-13 08:49:00+00:00,SHORT,3127.87,3115.81,0.19045033022228158,593.4070434098871,1.7034239390708183,TRAIL
2025-12-13 15:30:00+00:00,2025-12-13 15:42:00+00:00,SHORT,3118.3,3111.07,0.4445964937205341,1383.1708137191422,1.8312618358803274,EMA
2025-12-13 16:30:00+00:00,2025-12-13 16:42:00+00:00,LONG,3101.38,3102.56,1.297008792404209,4024.047598961603,-2.493577223924849,TRAIL
2025-12-13 21:46:00+00:00,2025-12-13 21:54:00+00:00,LONG,3101.42,3104.39,0.5615058822117691,1743.133245679394,-0.07546077551055208,EMA
2025-12-13 22:08:00+00:00,2025-12-13 22:14:00+00:00,SHORT,3112.81,3104.3,0.7369333056868902,2287.6620608438134,3.9836403705514476,EMA
2025-12-13 22:15:00+00:00,2025-12-13 22:35:00+00:00,SHORT,3106.76,3113.62,0.8218502644890519,2558.9294205184015,-8.196822234913029,STOP
2025-12-13 22:39:00+00:00,2025-12-13 22:59:00+00:00,SHORT,3112.17,3112.77,1.2086793834327774,3762.340924368046,-4.487548554427603,TRAIL
2025-12-14 01:16:00+00:00,2025-12-14 01:19:00+00:00,SHORT,3121.28,3125.75,1.1655084621278777,3643.0880754962136,-8.852910901207593,STOP
2025-12-14 01:26:00+00:00,2025-12-14 01:43:00+00:00,SHORT,3125.01,3113.48,0.38467869953521816,1197.689437428911,3.2376559682122314,EMA
2025-12-14 04:56:00+00:00,2025-12-14 05:21:00+00:00,LONG,3108.83,3103.41,1.0639997547130553,3302.0274787740427,-9.06890614931888,STOP
2025-12-14 05:28:00+00:00,2025-12-14 05:47:00+00:00,LONG,3104.13,3113.19,0.3843342439332079,1196.5055248704236,2.2855627251644193,EMA
2025-12-14 11:26:00+00:00,2025-12-14 11:35:00+00:00,LONG,3095.35,3086.56,0.6026762558799005,1860.1964243486657,-7.157720713532969,STOP
2025-12-14 11:36:00+00:00,2025-12-14 11:43:00+00:00,LONG,3086.37,3074.26,0.556371534913033,1710.430754921741,-8.44809004271839,STOP
2025-12-14 11:48:00+00:00,2025-12-14 12:19:00+00:00,LONG,3071.51,3099.75,0.2121828615580215,657.7138251144771,5.334330185284003,EMA
2025-12-14 19:03:00+00:00,2025-12-14 19:10:00+00:00,SHORT,3096.93,3088.56,0.6455688525453802,1993.8781352175595,3.409533160587203,EMA
2025-12-14 20:12:00+00:00,2025-12-14 20:14:00+00:00,LONG,3076.71,3094.78,0.29515747338021486,913.4474454676214,4.420048098512909,EMA
2025-12-14 20:18:00+00:00,2025-12-14 20:28:00+00:00,SHORT,3091.81,3087.56,0.26252624655598766,810.5655378164053,0.30517101004654223,EMA
2025-12-14 22:31:00+00:00,2025-12-14 23:00:00+00:00,LONG,3057.88,3078.33,0.13500654397854325,415.59469452546904,2.3452891298357157,EMA
2025-12-14 23:35:00+00:00,2025-12-15 00:01:00+00:00,LONG,3048.99,3080.4,0.0875040118940478,269.54735823842486,2.4789536553536435,EMA
2025-12-15 01:39:00+00:00,2025-12-15 02:17:00+00:00,SHORT,3107.85,3132.96,0.25770471913382553,807.3785768575101,-7.278344074307902,STOP
2025-12-15 02:18:00+00:00,2025-12-15 03:02:00+00:00,SHORT,3136.12,3123.58,0.3094871881549824,966.7079911771399,2.914261348286328,TRAIL
2025-12-15 08:43:00+00:00,2025-12-15 09:06:00+00:00,SHORT,3140.18,3144.99,1.0279044278529694,3232.7491465533103,-8.176969444526037,STOP
2025-12-15 09:07:00+00:00,2025-12-15 09:24:00+00:00,SHORT,3145.77,3145.76,0.7706639568491068,2424.3238488976463,-2.4166172093293374,TRAIL
2025-12-15 09:53:00+00:00,2025-12-15 10:27:00+00:00,SHORT,3154.0,3165.91,0.5020879760990509,1589.565344411746,-7.56943313975137,STOP
2025-12-15 10:36:00+00:00,2025-12-15 11:07:00+00:00,SHORT,3164.64,3159.94,0.28109699340434036,888.2496333381113,0.4329062356622374,TRAIL
2025-12-15 14:47:00+00:00,2025-12-15 14:51:00+00:00,LONG,3108.57,3081.3,0.15986137483716115,492.5808542857447,-4.852000546095126,STOP
2025-12-15 14:59:00+00:00,2025-12-15 15:18:00+00:00,LONG,3046.75,3010.56,0.11321367600296393,340.8365644274831,-4.438039498974754,STOP
2025-12-15 15:22:00+00:00,2025-12-15 15:52:00+00:00,LONG,3002.17,2997.88,0.15636082279626182,468.7509834444574,-1.1395389132404148,TRAIL
2025-12-15 22:57:00+00:00,2025-12-15 23:01:00+00:00,SHORT,2947.79,2955.63,0.9094399601624787,2687.968029455027,-9.817977317128992,STOP
2025-12-15 23:02:00+00:00,2025-12-15 23:10:00+00:00,SHORT,2954.33,2965.5,0.389233881792572,1154.2730764558723,-5.502015536078931,STOP
2025-12-16 01:04:00+00:00,2025-12-16 01:10:00+00:00,LONG,2947.63,2956.74,0.2757179757588855,815.2263676453271,1.6965643915180295,EMA
2025-12-16 01:11:00+00:00,2025-12-16 01:12:00+00:00,LONG,2955.46,2956.12,0.29402863821874503,869.1839380111966,-0.6751250367868677,EMA
2025-12-16 01:28:00+00:00,2025-12-16 01:35:00+00:00,LONG,2947.02,2935.81,0.33180629189688365,974.1202298137899,-4.693668761977868,STOP
2025-12-16 01:36:00+00:00,2025-12-16 02:08:00+00:00,LONG,2937.57,2940.25,0.2783470733187252,818.4099823253819,-0.07243982583124386,TRAIL
2025-12-16 03:30:00+00:00,2025-12-16 03:33:00+00:00,LONG,2937.52,2921.43,0.34674230666483113,1012.9833769598375,-6.592067091197022,STOP
2025-12-16 03:39:00+00:00,2025-12-16 04:33:00+00:00,LONG,2931.41,2912.29,0.20468179799453345,596.0927534814998,-4.509608731136957,STOP
2025-12-16 04:37:00+00:00,2025-12-16 04:49:00+00:00,LONG,2907.4,2887.2,0.19405039733341886,560.2623071810469,-4.4800803333161605,STOP
2025-12-16 04:51:00+00:00,2025-12-16 05:23:00+00:00,LONG,2900.43,2916.75,0.1485812136593963,433.37425494104417,1.9914711519803279,TRAIL
2025-12-16 10:54:00+00:00,2025-12-16 11:54:00+00:00,SHORT,2947.51,2954.99,0.19105804486780859,564.5746120039256,-1.9936887876150504,TIME
2025-12-16 13:43:00+00:00,2025-12-16 14:00:00+00:00,LONG,2940.0,2907.56,0.08417427353547145,244.74175076079538,-2.9753551842514936,STOP
2025-12-16 14:02:00+00:00,2025-12-16 14:22:00+00:00,LONG,2899.63,2938.49,0.04859312899743426,142.79042362767058,1.7455385692126089,EMA
2025-12-17 01:22:00+00:00,2025-12-17 01:52:00+00:00,SHORT,2958.67,2953.2,0.28052784060365815,828.4548188707232,0.7060324692313582,EMA
2025-12-17 02:22:00+00:00,2025-12-17 02:40:00+00:00,LONG,2942.46,2951.06,0.3734832459674685,1102.1714678447577,2.1097844474754375,EMA
2025-12-17 03:20:00+00:00,2025-12-17 03:27:00+00:00,SHORT,2956.14,2953.0,0.5826787644396605,1720.6503913903175,0.10896092895014231,EMA
2025-12-17 04:27:00+00:00,2025-12-17 04:34:00+00:00,LONG,2942.17,2932.62,0.3737561482938809,1096.084755609601,-4.665455971816231,STOP
2025-12-17 04:35:00+00:00,2025-12-17 05:01:00+00:00,LONG,2930.88,2920.45,0.399644012503405,1167.140356315569,-5.3354274067261995,STOP
2025-12-17 05:10:00+00:00,2025-12-17 05:22:00+00:00,LONG,2932.55,2917.79,0.2646386406562592,772.1599793204265,-4.67822631540687,STOP
2025-12-17 13:48:00+00:00,2025-12-17 13:58:00+00:00,SHORT,2946.75,2948.77,0.2862347051603371,844.0403115356472,-1.422234415959523,TRAIL
2025-12-17 14:00:00+00:00,2025-12-17 14:36:00+00:00,SHORT,2945.47,2927.38,0.16789565041325144,491.49436910674405,2.5457379468689223,EMA
2025-12-17 14:52:00+00:00,2025-12-17 14:59:00+00:00,SHORT,2954.99,2993.94,0.07172274793858455,214.73360396324583,-3.0083346361711336,STOP
2025-12-17 15:02:00+00:00,2025-12-17 15:42:00+00:00,SHORT,2987.84,2957.28,0.057283407135779896,169.4030742544992,1.5811778478149312,EMA
2025-12-18 02:00:00+00:00,2025-12-18 02:06:00+00:00,LONG,2824.93,2828.05,0.36594478700571,1034.9101548914982,0.10683758056644344,EMA
2025-12-18 02:20:00+00:00,2025-12-18 02:25:00+00:00,SHORT,2837.0,2827.6,0.2272045074957998,642.4434653951234,1.4932789050654152,EMA
2025-12-18 02:27:00+00:00,2025-12-18 03:01:00+00:00,SHORT,2832.65,2831.23,0.22333695498911346,632.3182870738277,-0.3151798109892704,EMA
2025-12-18 03:30:00+00:00,2025-12-18 03:41:00+00:00,LONG,2826.43,2830.87,0.3446542552967827,975.6713916920031,0.5545935018257308,EMA
2025-12-18 03:42:00+00:00,2025-12-18 03:51:00+00:00,LONG,2829.36,2830.81,0.28729308280768934,813.2721317428351,-0.3966971616717378,EMA
2025-12-18 05:43:00+00:00,2025-12-18 05:46:00+00:00,LONG,2830.27,2821.27,0.4669962086140637,1317.5223934765995,-5.520488271003172,STOP
2025-12-18 05:49:00+00:00,2025-12-18 06:11:00+00:00,LONG,2826.43,2831.11,0.34442211838655085,975.0969035853481,0.6367986104638101,EMA
2025-12-18 08:29:00+00:00,2025-12-18 09:02:00+00:00,SHORT,2842.65,2836.54,0.3105628042283875,880.9238167059902,1.016614917129497,EMA
2025-12-18 09:57:00+00:00,2025-12-18 10:31:00+00:00,SHORT,2852.42,2858.7,0.3831387695863716,1095.2788006165604,-3.5013902736188767,STOP
2025-12-18 12:40:00+00:00,2025-12-18 13:02:00+00:00,SHORT,2871.07,2880.57,0.24968329162425096,719.2301993540686,-3.091221469784453,STOP
2025-12-18 13:03:00+00:00,2025-12-18 13:08:00+00:00,SHORT,2881.53,2888.58,0.27321987639037254,789.2174705437023,-2.7154175990957543,STOP
2025-12-18 13:17:00+00:00,2025-12-18 13:31:00+00:00,SHORT,2893.12,2911.18,0.10791357294565931,314.15583528794446,-2.2630749626865456,STOP
2025-12-18 13:36:00+00:00,2025-12-18 13:43:00+00:00,SHORT,2904.91,2936.4,0.07180655696751316,210.85277387940565,-2.4720412527864117,STOP
2025-12-18 13:46:00+00:00,2025-12-18 13:49:00+00:00,SHORT,2937.01,2964.69,0.07267858573143135,215.4694763321172,-2.2272127293781248,STOP
2025-12-18 13:56:00+00:00,2025-12-18 14:17:00+00:00,SHORT,2970.35,2959.44,0.06328072939532282,187.27552180169417,0.5031172359012687,TRAIL
2025-12-19 02:21:00+00:00,2025-12-19 02:24:00+00:00,LONG,2816.04,2824.32,0.21887964465712353,618.1861579980072,1.1941372997630197,EMA
2025-12-19 02:25:00+00:00,2025-12-19 02:26:00+00:00,LONG,2821.14,2823.2,0.19726061121666538,556.9061575868897,-0.15054929848056975,EMA
2025-12-19 02:34:00+00:00,2025-12-19 02:51:00+00:00,SHORT,2827.99,2837.77,0.18626599782945452,528.5800606604912,-2.3502615194325935,STOP
2025-12-19 02:52:00+00:00,2025-12-19 03:03:00+00:00,SHORT,2835.91,2848.61,0.1945623402057009,554.2322279333616,-3.0251739485458162,STOP
2025-12-19 03:06:00+00:00,2025-12-19 03:12:00+00:00,SHORT,2850.41,2865.05,0.12954810387486143,371.16179500667175,-2.2677460357346857,STOP
2025-12-19 03:13:00+00:00,2025-12-19 03:23:00+00:00,SHORT,2867.76,2867.54,0.07481161608540043,214.52530158952916,-0.19806674605072203,TRAIL
2025-12-19 03:24:00+00:00,2025-12-19 03:26:00+00:00,SHORT,2870.22,2897.04,0.06574735014117043,190.47270325297637,-1.9538166340391783,STOP
2025-12-19 03:27:00+00:00,2025-12-19 03:40:00+00:00,SHORT,2905.56,2912.96,0.057520379684342066,167.55456520530106,-0.5932053748694376,TRAIL
2025-12-19 03:42:00+00:00,2025-12-19 04:42:00+00:00,SHORT,2908.79,2918.14,0.04300434923315369,125.4927116712351,-0.5275833770012182,TIME
2025-12-19 13:38:00+00:00,2025-12-19 13:56:00+00:00,SHORT,2963.7,2957.03,0.16742851902193734,495.0911536034394,0.6216570682728186,EMA
2025-12-19 14:30:00+00:00,2025-12-19 14:31:00+00:00,LONG,2955.89,2969.14,0.09167544599356091,272.1972337173214,0.9425024256973605,EMA
2025-12-19 14:37:00+00:00,2025-12-19 14:43:00+00:00,LONG,2956.66,2964.5,0.07341360156524145,217.63462184015827,0.35792801443134536,EMA
2025-12-19 14:45:00+00:00,2025-12-19 15:16:00+00:00,SHORT,2977.29,3007.79,0.04971446670839211,149.5306758208347,-1.6658219104267942,STOP
2025-12-19 15:17:00+00:00,2025-12-19 15:21:00+00:00,SHORT,3013.35,2957.96,0.026325316530222603,77.86923328373726,1.3802900493252894,EMA
2025-12-19 15:24:00+00:00,2025-12-19 15:25:00+00:00,SHORT,2970.35,2964.67,0.043391572530094645,128.64169333279568,0.1178224386381348,EMA
2025-12-20 02:40:00+00:00,2025-12-20 02:43:00+00:00,SHORT,2980.01,2984.44,0.36890663727632594,1100.9797245529583,-2.735236127687022,STOP
2025-12-20 02:57:00+00:00,2025-12-20 03:22:00+00:00,SHORT,2981.44,2986.9,0.33443564159293016,998.9258178739232,-2.824944420971334,STOP
2025-12-20 03:27:00+00:00,2025-12-20 03:32:00+00:00,SHORT,2988.62,2992.1,0.3294149409789934,985.6424449032461,-2.132006439510149,STOP
2025-12-20 03:33:00+00:00,2025-12-20 04:00:00+00:00,SHORT,2991.95,2989.0,0.12536954736574574,374.729577076214,-0.004889412347286903,TRAIL
2025-12-20 07:17:00+00:00,2025-12-20 07:31:00+00:00,LONG,2974.99,2983.33,0.12485551110882187,372.48519195628154,0.668809770691311,EMA
2025-12-20 08:21:00+00:00,2025-12-20 08:52:00+00:00,SHORT,2986.54,2982.17,0.12586618129979812,375.35434988681897,0.17468086239328512,EMA
2025-12-20 10:31:00+00:00,2025-12-20 10:46:00+00:00,LONG,2975.99,2976.8,0.31324536730509167,932.468809393797,-0.6787400618765473,TRAIL
2025-12-20 10:48:00+00:00,2025-12-20 11:22:00+00:00,LONG,2976.74,2981.59,0.12201949159260633,363.8120959375991,0.22798243828658604,EMA
2025-12-20 11:25:00+00:00,2025-12-20 11:58:00+00:00,SHORT,2988.25,2986.01,0.2727445667957112,814.4180038976616,-0.2034701742753281,TRAIL
2025-12-20 12:16:00+00:00,2025-12-20 12:37:00+00:00,SHORT,2990.21,2987.92,0.29686939939051726,887.0220158269144,-0.20719109122264068,TRAIL
2025-12-20 13:16:00+00:00,2025-12-20 13:46:00+00:00,LONG,2971.49,2981.32,0.13987412986507722,417.00954084935205,0.9579531557244104,EMA
2025-12-20 20:25:00+00:00,2025-12-20 20:36:00+00:00,SHORT,2979.32,2983.28,0.1180689863922614,352.2328457243056,-0.8197860318376651,STOP
