ts,equity,pos,entry_px,stop_px,trail_px,size_notional,funding_pnl,close
2026-01-16 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3288.8
2026-01-16 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3291.09
2026-01-16 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3293.93
2026-01-16 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3292.87
2026-01-16 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3286.51
2026-01-16 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3286.95
2026-01-16 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3285.99
2026-01-16 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3292.71
2026-01-16 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3295.96
2026-01-16 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3296.5
2026-01-16 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3293.51
2026-01-16 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3294.77
2026-01-17 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3292.35
2026-01-17 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3291.01
2026-01-17 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3290.84
2026-01-17 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3291.4
2026-01-17 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3292.51
2026-01-17 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3291.63
2026-01-17 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3287.84
2026-01-17 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3289.26
2026-01-17 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3285.98
2026-01-17 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3283.99
2026-01-17 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3286.08
2026-01-17 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3291.13
2026-01-17 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3290.0
2026-01-17 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3289.71
2026-01-17 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3289.36
2026-01-17 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3288.12
2026-01-17 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3286.71
2026-01-17 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3286.98
2026-01-17 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3288.0
2026-01-17 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3290.71
2026-01-17 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3289.19
2026-01-17 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3290.01
2026-01-17 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3292.53
2026-01-17 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3290.22
2026-01-17 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3288.23
2026-01-17 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3287.21
2026-01-17 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3289.19
2026-01-17 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3289.87
2026-01-17 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3288.75
2026-01-17 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3290.52
2026-01-17 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3290.4
2026-01-17 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3290.09
2026-01-17 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3292.01
2026-01-17 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3293.7
2026-01-17 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3293.59
2026-01-17 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3295.2
2026-01-17 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3293.01
2026-01-17 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3295.14
2026-01-17 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3300.01
2026-01-17 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3297.35
2026-01-17 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3299.33
2026-01-17 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3296.64
2026-01-17 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3294.89
2026-01-17 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3295.37
2026-01-17 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3297.79
2026-01-17 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3299.62
2026-01-17 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3300.79
2026-01-17 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3301.4
2026-01-17 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3303.43
2026-01-17 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3300.32
2026-01-17 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3302.3
2026-01-17 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3301.13
2026-01-17 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3299.52
2026-01-17 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3300.99
2026-01-17 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3301.74
2026-01-17 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3302.21
2026-01-17 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3306.68
2026-01-17 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3306.62
2026-01-17 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3305.48
2026-01-17 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3308.85
2026-01-17 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3313.5
2026-01-17 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3316.63
2026-01-17 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3327.08
2026-01-17 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3328.13
2026-01-17 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3326.72
2026-01-17 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3318.69
2026-01-17 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3316.29
2026-01-17 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3317.42
2026-01-17 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3321.83
2026-01-17 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3323.5
2026-01-17 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3321.31
2026-01-17 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3317.85
2026-01-17 18:00:00+00:00,1000.0,0,,,,0.0,0.0,3314.6
2026-01-17 18:15:00+00:00,1000.0,0,,,,0.0,0.0,3317.82
2026-01-17 18:30:00+00:00,1000.0,0,,,,0.0,0.0,3317.51
2026-01-17 18:45:00+00:00,1000.0,0,,,,0.0,0.0,3316.34
2026-01-17 19:00:00+00:00,1000.0,0,,,,0.0,0.0,3315.74
2026-01-17 19:15:00+00:00,1000.0,0,,,,0.0,0.0,3315.35
2026-01-17 19:30:00+00:00,1000.0,0,,,,0.0,0.0,3316.73
2026-01-17 19:45:00+00:00,1000.0,0,,,,0.0,0.0,3315.1
2026-01-17 20:00:00+00:00,1000.0,0,,,,0.0,0.0,3314.32
2026-01-17 20:15:00+00:00,1000.0,0,,,,0.0,0.0,3316.43
2026-01-17 20:30:00+00:00,1000.0,0,,,,0.0,0.0,3315.64
2026-01-17 20:45:00+00:00,1000.0,0,,,,0.0,0.0,3315.9
2026-01-17 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3313.5
2026-01-17 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3312.25
2026-01-17 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3310.13
2026-01-17 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3311.22
2026-01-17 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3307.83
2026-01-17 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3306.85
2026-01-17 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3301.13
2026-01-17 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3300.36
2026-01-17 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3305.63
2026-01-17 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3303.99
2026-01-17 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3307.64
2026-01-17 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3308.87
2026-01-18 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3310.82
2026-01-18 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3310.68
2026-01-18 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3305.55
2026-01-18 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3303.13
2026-01-18 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3300.81
2026-01-18 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3304.75
2026-01-18 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3299.06
2026-01-18 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3299.92
2026-01-18 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3302.89
2026-01-18 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3300.09
2026-01-18 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3299.91
2026-01-18 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3302.15
2026-01-18 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3304.66
2026-01-18 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3310.24
2026-01-18 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3314.63
2026-01-18 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3314.52
2026-01-18 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3314.31
2026-01-18 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3311.34
2026-01-18 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3310.84
2026-01-18 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3310.6
2026-01-18 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3312.01
2026-01-18 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3313.48
2026-01-18 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3313.99
2026-01-18 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3314.37
2026-01-18 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3315.09
2026-01-18 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3311.54
2026-01-18 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3312.6
2026-01-18 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3314.07
2026-01-18 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3306.51
2026-01-18 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3309.0
2026-01-18 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3307.7
2026-01-18 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3305.66
2026-01-18 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3305.27
2026-01-18 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3308.43
2026-01-18 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3312.82
2026-01-18 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3313.92
2026-01-18 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3314.88
2026-01-18 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3320.9
2026-01-18 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3319.4
2026-01-18 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3321.48
2026-01-18 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3319.3
2026-01-18 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3319.2
2026-01-18 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3322.54
2026-01-18 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3324.04
2026-01-18 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3319.94
2026-01-18 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3317.7
2026-01-18 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3319.59
2026-01-18 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3320.6
2026-01-18 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3318.31
2026-01-18 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3323.18
2026-01-18 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3323.8
2026-01-18 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3320.71
2026-01-18 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3318.48
2026-01-18 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3316.78
2026-01-18 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3326.99
2026-01-18 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3324.47
2026-01-18 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3329.35
2026-01-18 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3336.02
2026-01-18 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3329.35
2026-01-18 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3323.51
2026-01-18 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3324.74
2026-01-18 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3330.38
2026-01-18 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3331.59
2026-01-18 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3332.31
2026-01-18 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3332.68
2026-01-18 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3330.26
2026-01-18 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3334.79
2026-01-18 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3332.15
2026-01-18 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3330.95
2026-01-18 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3335.19
2026-01-18 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3333.61
2026-01-18 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3343.4
2026-01-18 18:00:00+00:00,1000.0,0,,,,0.0,0.0,3341.36
2026-01-18 18:15:00+00:00,1000.0,0,,,,0.0,0.0,3361.06
2026-01-18 18:30:00+00:00,1000.0,0,,,,0.0,0.0,3358.77
2026-01-18 18:45:00+00:00,1000.0,0,,,,0.0,0.0,3360.66
2026-01-18 19:00:00+00:00,1000.0,0,,,,0.0,0.0,3353.55
2026-01-18 19:15:00+00:00,1000.0,0,,,,0.0,0.0,3350.75
2026-01-18 19:30:00+00:00,1000.0,0,,,,0.0,0.0,3349.08
2026-01-18 19:45:00+00:00,1000.0,0,,,,0.0,0.0,3345.36
2026-01-18 20:00:00+00:00,1000.0,0,,,,0.0,0.0,3342.55
2026-01-18 20:15:00+00:00,1000.0,0,,,,0.0,0.0,3350.68
2026-01-18 20:30:00+00:00,1000.0,0,,,,0.0,0.0,3340.86
2026-01-18 20:45:00+00:00,1000.0,0,,,,0.0,0.0,3339.77
2026-01-18 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3339.44
2026-01-18 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3338.9
2026-01-18 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3342.72
2026-01-18 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3340.37
2026-01-18 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3351.68
2026-01-18 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3345.43
2026-01-18 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3345.87
2026-01-18 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3349.34
2026-01-18 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3327.55
2026-01-18 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3309.11
2026-01-18 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3309.84
2026-01-18 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3282.77
2026-01-19 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3216.71
2026-01-19 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3202.71
2026-01-19 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3219.21
2026-01-19 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3210.67
2026-01-19 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3215.01
2026-01-19 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3208.04
2026-01-19 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3207.09
2026-01-19 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3205.51
2026-01-19 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3198.74
2026-01-19 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3209.24
2026-01-19 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3210.01
2026-01-19 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3202.66
2026-01-19 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3205.93
2026-01-19 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3202.71
2026-01-19 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3206.69
2026-01-19 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3210.36
2026-01-19 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3206.54
2026-01-19 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3210.66
2026-01-19 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3212.72
2026-01-19 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3211.03
2026-01-19 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3202.82
2026-01-19 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3199.57
2026-01-19 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3201.89
2026-01-19 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3201.0
2026-01-19 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3196.06
2026-01-19 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3194.47
2026-01-19 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3192.57
2026-01-19 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3194.18
2026-01-19 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3198.8
2026-01-19 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3198.89
2026-01-19 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3202.24
2026-01-19 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3205.74
2026-01-19 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3196.5
2026-01-19 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3207.62
2026-01-19 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3212.55
2026-01-19 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3212.34
2026-01-19 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3208.48
2026-01-19 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3208.79
2026-01-19 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3206.02
2026-01-19 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3207.83
2026-01-19 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3208.37
2026-01-19 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3209.1
2026-01-19 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3209.92
2026-01-19 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3213.99
2026-01-19 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3216.28
2026-01-19 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3223.74
2026-01-19 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3225.29
2026-01-19 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3222.18
2026-01-19 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3221.15
2026-01-19 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3225.7
2026-01-19 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3227.97
2026-01-19 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3223.67
2026-01-19 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3220.55
2026-01-19 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3213.53
2026-01-19 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3218.69
2026-01-19 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3216.93
2026-01-19 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3210.62
2026-01-19 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3207.99
2026-01-19 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3208.78
2026-01-19 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3211.75
2026-01-19 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3218.73
2026-01-19 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3210.5
2026-01-19 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3212.3
2026-01-19 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3214.47
2026-01-19 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3213.88
2026-01-19 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3216.96
2026-01-19 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3217.51
2026-01-19 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3221.65
2026-01-19 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3221.49
2026-01-19 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3222.56
2026-01-19 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3218.05
2026-01-19 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3218.3
